Transaction,Type,Credit Line,Input Currency,Input Amount,Output Currency,Output Amount,USD Equivalent,Fee,Fee Currency,Details,Date / Time (UTC)
NXTeX1FNk4WYr4Y5PExEvhAGL3HN,Interest,,NEXO,0.75895899,NEXO,0.75895899,$0.68,-,-,"approved / NEXO Interest Earned",2026-05-03 06:00:00
NXTQ7YUO5BYLBqgglc8G6Fe97NSk,Interest,,XRP,0.16995959,XRP,0.16995959,$0.20,-,-,"approved / XRP Interest Earned",2026-05-03 06:00:00
NXTfnQKACeFM65gKo7kkMhe50e,Interest,,LINK,0.33357592,LINK,0.33357592,$6.87,-,-,"approved / LINK Interest Earned",2026-05-03 06:00:00
NXTYKCTZpMMJHFOoXSkxcZK2tUkFvN,Interest,,DOGE,2.13118045,DOGE,2.13118045,$0.94,-,-,"approved / DOGE Interest Earned",2026-05-03 06:00:00
NXTVmCGFmas3q9BZln2KdUH2dWNLMmUjq,Interest,,SOL,0.04653571,SOL,0.04653571,$10.24,-,-,"approved / SOL Interest Earned",2026-05-03 06:00:00
NXT5fzX6C74gJ2MNbEe5I9A4vduwwr3,Interest,,ADA,0.25128901,ADA,0.25128901,$0.15,-,-,"approved / ADA Interest Earned",2026-05-03 06:00:00
NXTD6Rz8rSlSXDpsCIkclPFw3,Interest,,BTC,0.00048508,BTC,0.00048508,$32.21,-,-,"approved / BTC Interest Earned",2026-05-02 06:00:00
NXTGoiq2crUo2jON8YZiXCI3YcSdcldXC,Interest,,ETH,0.00121655,ETH,0.00121655,$4.32,-,-,"approved / ETH Interest Earned",2026-05-02 06:00:00
NXTf402lFt1LwaXZEIdmKwrHABTq7iLQc,Interest,,NEXO,1.69592453,NEXO,1.69592453,$2.21,-,-,"approved / NEXO Interest Earned",2026-05-02 06:00:00
NXTtyf9t140DqWeswoB6UEdbJv4dN,Interest,,XRP,0.44147716,XRP,0.44147716,$0.90,-,-,"approved / XRP Interest Earned",2026-05-02 06:00:00
NXTyPFOl3Z668OA7jm8dNcEBD3zHpA,Interest,,LINK,0.14231486,LINK,0.14231486,$1.77,-,-,"approved / LINK Interest Earned",2026-05-02 06:00:00
NXTBLqxAcuVTKr88qReOfMl,Interest,,DOGE,3.24020155,DOGE,3.24020155,$0.75,-,-,"approved / DOGE Interest Earned",2026-05-02 06:00:00
NXT2zk6uu32g4S97cNLAbzqKfU2eznp,Interest,,SOL,0.02841168,SOL,0.02841168,$4.72,-,-,"approved / SOL Interest Earned",2026-05-02 06:00:00
NXTmuXHqnlVpqxFzKq4X2Nzh8LwCO,Interest,,ADA,1.80569337,ADA,1.80569337,$0.79,-,-,"approved / ADA Interest Earned",2026-05-02 06:00:00
NXT7nGOLgjRt2qFZiThcfPM,Interest,,BTC,0.00023516,BTC,0.00023516,$15.08,-,-,"approved / BTC Interest Earned",2026-05-01 06:00:00
NXTM6SkhUNc7UazcUEFIPrPjcB1CP0A,Interest,,ETH,0.00271417,ETH,0.00271417,$9.75,-,-,"approved / ETH Interest Earned",2026-05-01 06:00:00
NXTd7ueTWRrinuYke3DRNvD,Interest,,NEXO,1.66564574,NEXO,1.66564574,$1.45,-,-,"approved / NEXO Interest Earned",2026-05-01 06:00:00
NXTY8C7cP4Y5Ff5W68U2nzXefS,Interest,,XRP,0.22010872,XRP,0.22010872,$0.16,-,-,"approved / XRP Interest Earned",2026-05-01 06:00:00
NXTnbECj2txqomhZgnFIgitBGkP5o,Interest,,LINK,0.26348936,LINK,0.26348936,$5.31,-,-,"approved / LINK Interest Earned",2026-05-01 06:00:00
NXTGiq1OosVisbqrXlaxyuBATzNj,Interest,,DOGE,4.93717123,DOGE,4.93717123,$1.97,-,-,"approved / DOGE Interest Earned",2026-05-01 06:00:00
NXTshHoMZ52RJpgLqAGVjZPTDU,Interest,,SOL,0.04919168,SOL,0.04919168,$6.72,-,-,"approved / SOL Interest Earned",2026-05-01 06:00:00
NXTB2P9Rhr7XxNIWKxsAjAL3,Interest,,ADA,0.75655154,ADA,0.75655154,$0.64,-,-,"approved / ADA Interest Earned",2026-05-01 06:00:00
NXTljBxE39vnQPeCbYF2fXUSJ9,Interest,,BTC,0.00044408,BTC,0.00044408,$37.31,-,-,"approved / BTC Interest Earned",2026-04-30 06:00:00
NXTig0L8wLwiRobMKVMcbWkoBHZrvqTtq,Interest,,ETH,0.00114511,ETH,0.00114511,$4.07,-,-,"approved / ETH Interest Earned",2026-04-30 06:00:00
NXT4CnjIko8pnEv9BNYnHf8m3g4yni4p,Interest,,NEXO,0.68123997,NEXO,0.68123997,$0.92,-,-,"approved / NEXO Interest Earned",2026-04-30 06:00:00
NXTx40cDYDwOOno3oyVOxbmVsVdTTf3B,Interest,,XRP,0.47211135,XRP,0.47211135,$0.88,-,-,"approved / XRP Interest Earned",2026-04-30 06:00:00
NXTNhb8C7HkhA87yy89RNAaDM8YHHX5UF,Interest,,LINK,0.41980246,LINK,0.41980246,$3.63,-,-,"approved / LINK Interest Earned",2026-04-30 06:00:00
NXT6JMVJ7fbMGKm1tYp5whSL0UlQhRf,Interest,,DOGE,2.53852848,DOGE,2.53852848,$1.10,-,-,"approved / DOGE Interest Earned",2026-04-30 06:00:00
NXT0ZWmoQyZLZPxtQgefUsR,Interest,,SOL,0.01288290,SOL,0.01288290,$3.16,-,-,"approved / SOL Interest Earned",2026-04-30 06:00:00
NXTXLjMW5KIAbGaCmjcaGVG1O4fRq,Interest,,ADA,1.37069823,ADA,1.37069823,$0.67,-,-,"approved / ADA Interest Earned",2026-04-30 06:00:00
NXTPjYfN5l9Fnf62LCD7XXLxR,Fixed Term Interest,,LINK,14.73775767,LINK,14.73775767,$108.14,-,-,"approved / Term Deposit Interest",2026-04-30 05:00:00
NXTO7iEGd50DF5kJThyL2Fx84Vq78C,Top up Crypto,,XRP,161.49597380,XRP,161.49597380,$242.24,-,-,"approved / 73f03a637c7d717a1680199483af5037897ab1c35df48b022bb193e67cb16ed9",2026-04-30 00:00:00
NXTWFJASlbYf5e6bNozG1rLLE,Interest,,BTC,0.00043688,BTC,0.00043688,$39.77,-,-,"approved / BTC Interest Earned",2026-04-29 06:00:00
NXTsl7uh547wJ6HD9QceT3fEExK,Interest,,ETH,0.00142508,ETH,0.00142508,$4.19,-,-,"approved / ETH Interest Earned",2026-04-29 06:00:00
NXTtOIKnZqcakQ786Sq86kco7xc,Interest,,NEXO,1.94885428,NEXO,1.94885428,$2.70,-,-,"approved / NEXO Interest Earned",2026-04-29 06:00:00
NXTqpNDBQ7m6JHJIRvJwG6KOS,Interest,,XRP,0.06966812,XRP,0.06966812,$0.14,-,-,"approved / XRP Interest Earned",2026-04-29 06:00:00
NXTQ2h1G0SycbgAnXEFbQp05Bex,Interest,,LINK,0.28073041,LINK,0.28073041,$3.15,-,-,"approved / LINK Interest Earned",2026-04-29 06:00:00
NXTytvyL89MUD8Yd8ewbKoBh,Interest,,DOGE,3.02455340,DOGE,3.02455340,$0.34,-,-,"approved / DOGE Interest Earned",2026-04-29 06:00:00
NXTb0To7GLiH0khjoPTeIE3XdEnik3,Interest,,SOL,0.00558735,SOL,0.00558735,$1.40,-,-,"approved / SOL Interest Earned",2026-04-29 06:00:00
NXTOx7Nnx7KqjYki3rDFppsoNc,Interest,,ADA,1.29738548,ADA,1.29738548,$0.59,-,-,"approved / ADA Interest Earned",2026-04-29 06:00:00
NXTfW8UTR0hvxdYg7RbEInFBid,Interest,,BTC,0.00039051,BTC,0.00039051,$24.06,-,-,"approved / BTC Interest Earned",2026-04-28 06:00:00
NXT4Yz1cOQADwYtCTF2WBwYB,Interest,,ETH,0.00114386,ETH,0.00114386,$2.46,-,-,"approved / ETH Interest Earned",2026-04-28 06:00:00
NXT6FXNKKj3nNga5NeEm9uC4dQQz,Interest,,NEXO,1.23105993,NEXO,1.23105993,$1.20,-,-,"approved / NEXO Interest Earned",2026-04-28 06:00:00
NXTw8fW2YXZ8AOBiwQ3vqmhP7jZz6,Interest,,XRP,0.37363789,XRP,0.37363789,$0.53,-,-,"approved / XRP Interest Earned",2026-04-28 06:00:00
NXT5qmd2GQ0K7dCgtBTpEamTeAG,Interest,,LINK,0.40285097,LINK,0.40285097,$9.74,-,-,"approved / LINK Interest Earned",2026-04-28 06:00:00
NXTIQurBgiyKlLOiJBfLQtHDQc,Interest,,DOGE,1.22684264,DOGE,1.22684264,$0.08,-,-,"approved / DOGE Interest Earned",2026-04-28 06:00:00
NXTHAqm44Ug6VulCQyqA1B1wprNZJNnB,Interest,,SOL,0.01186963,SOL,0.01186963,$0.30,-,-,"approved / SOL Interest Earned",2026-04-28 06:00:00
NXTsz8jekLTBNstD1UPhp5e8fKx4X,Interest,,ADA,1.20788988,ADA,1.20788988,$0.82,-,-,"approved / ADA Interest Earned",2026-04-28 06:00:00
NXTzHDyz5jbdqPWZ3tGpXoh,Locking Term Deposit,,ETH,-0.65536498,ETH,0.65536498,$1966.09,-,-,"approved / Transfer from Savings Wallet to Term Wallet",2026-04-28 00:00:00
NXTneTvJ6yfry23ypkQYNNdtlJSmSaL8W,Exchange,,EURX,-142.55760529,USDC,153.96221372,$153.96,0.30532814,EURX,"approved / Exchange EURX to USDC",2026-04-28 00:00:00
NXTE3gfrghxHXhEUdJIXsSvKYC,Interest,,BTC,0.00029880,BTC,0.00029880,$20.90,-,-,"approved / BTC Interest Earned",2026-04-27 06:00:00
NXTs1MMdlolTSDaVY03IwA4x0,Interest,,ETH,0.00444151,ETH,0.00444151,$18.23,-,-,"approved / ETH Interest Earned",2026-04-27 06:00:00
NXTPGuIgxBf8BBD9Ai4e0SgckVpD5Toyi,Interest,,NEXO,1.70275063,NEXO,1.70275063,$2.54,-,-,"approved / NEXO Interest Earned",2026-04-27 06:00:00
NXTHaC10xh2LdGpSudB7gssVqzLykV,Interest,,XRP,0.27527407,XRP,0.27527407,$0.30,-,-,"approved / XRP Interest Earned",2026-04-27 06:00:00
NXT7GSo2orRMse43J0MCDQfwM7OhYbfg,Interest,,LINK,0.31859093,LINK,0.31859093,$3.99,-,-,"approved / LINK Interest Earned",2026-04-27 06:00:00
NXTMFe6DLCRNJJoJ5BDYIdXLazluKVzxy,Interest,,DOGE,1.59125509,DOGE,1.59125509,$0.70,-,-,"approved / DOGE Interest Earned",2026-04-27 06:00:00
NXTzJ63YTT1GUCCIbOqhb9Y,Interest,,SOL,0.01737966,SOL,0.01737966,$4.16,-,-,"approved / SOL Interest Earned",2026-04-27 06:00:00
NXTE9lENVb0un0VhKu0GABqx,Interest,,ADA,0.87959061,ADA,0.87959061,$0.79,-,-,"approved / ADA Interest Earned",2026-04-27 06:00:00
NXTPcm1qJZIiZ4xhyaSJLpHbPWL9u,Interest,,BTC,0.00035609,BTC,0.00035609,$27.25,-,-,"approved / BTC Interest Earned",2026-04-26 06:00:00
NXTWuqaVpuN9CaxbwdVgX8MwBIfD,Interest,,ETH,0.00408794,ETH,0.00408794,$17.06,-,-,"approved / ETH Interest Earned",2026-04-26 06:00:00
NXTItJwnWSw1t9dsUQKiHxWCaKpgYHIi,Interest,,NEXO,1.51759827,NEXO,1.51759827,$1.22,-,-,"approved / NEXO Interest Earned",2026-04-26 06:00:00
NXTTEfPHClVlQv5ZZzOx1pUmaTM5kz,Interest,,XRP,0.29849066,XRP,0.29849066,$0.68,-,-,"approved / XRP Interest Earned",2026-04-26 06:00:00
NXTAk8oWKsf1lFP5KmUQktKOj2IovMjUt,Interest,,LINK,0.23082535,LINK,0.23082535,$1.48,-,-,"approved / LINK Interest Earned",2026-04-26 06:00:00
NXTCKOlDmozgnun0idefN34pbnGZId,Interest,,DOGE,4.02425643,DOGE,4.02425643,$0.38,-,-,"approved / DOGE Interest Earned",2026-04-26 06:00:00
NXTfqmWQYvhZdbXql1SRc4eLS,Interest,,SOL,0.04141255,SOL,0.04141255,$7.09,-,-,"approved / SOL Interest Earned",2026-04-26 06:00:00
NXTXMfRZ02bRgZSv0hkFW5dGyXmdEIB,Interest,,ADA,0.32182158,ADA,0.32182158,$0.23,-,-,"approved / ADA Interest Earned",2026-04-26 06:00:00
NXT5PIFY19p2DHHegnYZ0OMPe5jf1xrF,Deposit To Exchange,,EUR,1352.36000000,EURX,1352.36000000,$1380.21,-,-,"approved / EUR Top Up",2026-04-26 00:00:00
NXTZQ9bZZyUsM3HW6YiKZdLwacneuhJm,Exchange Deposited On,,EUR,-1352.36000000,EURX,1352.36000000,$1380.21,-,-,"approved / EUR to EURX",2026-04-26 00:00:00
NXTfgOeP2I0RzgdS0HFEuXVwKhNAom,Interest,,BTC,0.00028226,BTC,0.00028226,$23.73,-,-,"approved / BTC Interest Earned",2026-04-25 06:00:00
NXTCJDvyZkg7ZqEWWUcO3FXcd3535925s,Interest,,ETH,0.00283256,ETH,0.00283256,$5.49,-,-,"approved / ETH Interest Earned",2026-04-25 06:00:00
NXTi1NkD7m9A3g1rafjQU24,Interest,,NEXO,1.70879151,NEXO,1.70879151,$2.07,-,-,"approved / NEXO Interest Earned",2026-04-25 06:00:00
NXThykoi99oigSYBbRF99gImKQHlKlvF,Interest,,XRP,0.36574856,XRP,0.36574856,$0.90,-,-,"approved / XRP Interest Earned",2026-04-25 06:00:00
NXTB41GiuMhGHSnhEmiGNnlRCsW,Interest,,LINK,0.35311273,LINK,0.35311273,$3.79,-,-,"approved / LINK Interest Earned",2026-04-25 06:00:00
NXT5rrXusulsgm9MYc0SsMhPaDgY,Interest,,DOGE,4.46800602,DOGE,4.46800602,$1.09,-,-,"approved / DOGE Interest Earned",2026-04-25 06:00:00
NXTUTQ4aZ7UsErEwCCky4JvBpq6Sh4,Interest,,SOL,0.02349704,SOL,0.02349704,$3.66,-,-,"approved / SOL Interest Earned",2026-04-25 06:00:00
NXTr33zk2dfivYx1UdL4FJo9,Interest,,ADA,0.81757097,ADA,0.81757097,$0.66,-,-,"approved / ADA Interest Earned",2026-04-25 06:00:00
NXToFrjjLYOzuhPDKOzphKiF3,Top up Crypto,,ADA,2230.68640616,ADA,2230.68640616,$1561.48,-,-,"approved / 304e8a26e9d281503ffac2299d2bf0c343a8c6ee0a1fa4b99669e14f36d5ce0e",2026-04-25 00:00:00
NXTDJF33QgQeKFQDziZ2HNF4EbK,Interest,,BTC,0.00022045,BTC,0.00022045,$15.99,-,-,"approved / BTC Interest Earned",2026-04-24 06:00:00
NXTQFrRp5WlqRU57USgiJ4MU96,Interest,,ETH,0.00055067,ETH,0.00055067,$1.21,-,-,"approved / ETH Interest Earned",2026-04-24 06:00:00
NXTP9BZxht8GKyO3FyWfUekoSV6,Interest,,NEXO,1.05670930,NEXO,1.05670930,$0.90,-,-,"approved / NEXO Interest Earned",2026-04-24 06:00:00
NXTAScF3uITUCNnOd5VXWIjaL,Interest,,XRP,0.35792118,XRP,0.35792118,$0.17,-,-,"approved / XRP Interest Earned",2026-04-24 06:00:00
NXTlE5PAtUzIe89nKitf1XUmmX7O0GLs,Interest,,LINK,0.21307944,LINK,0.21307944,$2.29,-,-,"approved / LINK Interest Earned",2026-04-24 06:00:00
NXTVjGiCwKJht9FYprGUIAX,Interest,,DOGE,1.78947415,DOGE,1.78947415,$0.51,-,-,"approved / DOGE Interest Earned",2026-04-24 06:00:00
NXTPFbhcjr9x4ePhjzpnzjLj9,Interest,,SOL,0.00161750,SOL,0.00161750,$0.41,-,-,"approved / SOL Interest Earned",2026-04-24 06:00:00
NXTq425AE5BccZJ46xSwWv427ivR,Interest,,ADA,0.17230695,ADA,0.17230695,$0.11,-,-,"approved / ADA Interest Earned",2026-04-24 06:00:00
NXT82ExHgD1OQke0st7ekxTH3fKMD,Top up Crypto,,DOGE,6528.98514116,DOGE,6528.98514116,$1632.25,-,-,"approved / 52cd02b21851ba955fb6a75b8e95ad6b420b9dc925c9a175155afdab503b5cb0",2026-04-24 00:00:00
NXTALc8saxxlp6hTBhhSlLe2UBM,Liquidation,,LINK,-12.63346371,LINK,12.63346371,$189.50,-,-,"approved / Liquidation",2026-04-24 00:00:00
NXTmbSqhyFLTUrs6u8geAST,Interest,,BTC,0.00005231,BTC,0.00005231,$4.23,-,-,"approved / BTC Interest Earned",2026-04-23 06:00:00
NXT2WNEvBmXQqx5D5yhm9Tma,Interest,,ETH,0.00313125,ETH,0.00313125,$6.18,-,-,"approved / ETH Interest Earned",2026-04-23 06:00:00
NXTsA8oPbGkPbqTuvkpNHDpgKoHvrW,Interest,,NEXO,1.81115569,NEXO,1.81115569,$2.66,-,-,"approved / NEXO Interest Earned",2026-04-23 06:00:00
NXTUKo2GZY4bSwSnJOTIwxV7W71,Interest,,XRP,0.42887898,XRP,0.42887898,$0.70,-,-,"approved / XRP Interest Earned",2026-04-23 06:00:00
NXTKo8UuT12K5NQnVOaTn3o,Interest,,LINK,0.36689498,LINK,0.36689498,$3.47,-,-,"approved / LINK Interest Earned",2026-04-23 06:00:00
NXT6QEcWW7OXIvQRpWKwlqgH,Interest,,DOGE,2.49672687,DOGE,2.49672687,$1.04,-,-,"approved / DOGE Interest Earned",2026-04-23 06:00:00
NXTkOJgSv3yGYTXe50xTdgEICt6Phuz2,Interest,,SOL,0.02836316,SOL,0.02836316,$2.33,-,-,"approved / SOL Interest Earned",2026-04-23 06:00:00
NXTA5b6vUQ6Hz0uIzCn0b51gPkt,Interest,,ADA,0.88197126,ADA,0.88197126,$0.37,-,-,"approved / ADA Interest Earned",2026-04-23 06:00:00
NXTIcyjEfja4OsRWfvMb8Wg2wsflVuBW2,Exchange,,ETH,-0.14405390,USDC,432.16168595,$432.16,0.00060487,ETH,"approved / Exchange ETH to USDC",2026-04-23 00:00:00
NXTDY7pGVEaNUvV8alp8PHuLmPdJQtM6w,Interest,,BTC,0.00030177,BTC,0.00030177,$27.83,-,-,"approved / BTC Interest Earned",2026-04-22 06:00:00
NXT0aH4BwxIObqYVgyyN9gX,Interest,,ETH,0.00383554,ETH,0.00383554,$7.70,-,-,"approved / ETH Interest Earned",2026-04-22 06:00:00
NXTvJANU0aWWF4tO39QGSwRpSdsKFen,Interest,,NEXO,0.85500733,NEXO,0.85500733,$0.88,-,-,"approved / NEXO Interest Earned",2026-04-22 06:00:00
NXTJoPUZQu442MvT4mdhUtyVRXBGZw,Interest,,XRP,0.31998339,XRP,0.31998339,$0.64,-,-,"approved / XRP Interest Earned",2026-04-22 06:00:00
NXTnwi4zZMA28pUm2ZyNyVucT3Xuc,Interest,,LINK,0.33805298,LINK,0.33805298,$4.76,-,-,"approved / LINK Interest Earned",2026-04-22 06:00:00
NXT9ALmtl0qmwBWk3utheNAx,Interest,,DOGE,3.67479262,DOGE,3.67479262,$0.61,-,-,"approved / DOGE Interest Earned",2026-04-22 06:00:00
NXTWPBipyXuV3PdyKdbVPxIBs,Interest,,SOL,0.01016066,SOL,0.01016066,$1.69,-,-,"approved / SOL Interest Earned",2026-04-22 06:00:00
NXTVr755zP6wO0myz7bRepkeloyjFB9c,Interest,,ADA,0.53286745,ADA,0.53286745,$0.59,-,-,"approved / ADA Interest Earned",2026-04-22 06:00:00
NXTWCRsSAoIujaYuKy7jOjWv,Exchange Cashback,,USDC,3.40626414,USDC,3.40626414,$2.83,-,-,"approved / 1 % on top of your Exchange transaction",2026-04-22 00:00:00
NXTaSuZVvkh4K2xpgf8xZZy3,Interest,,BTC,0.00009255,BTC,0.00009255,$7.72,-,-,"approved / BTC Interest Earned",2026-04-21 06:00:00
NXT5sQlt0cvYaPNZUSJ0qyT,Interest,,ETH,0.00241694,ETH,0.00241694,$5.64,-,-,"approved / ETH Interest Earned",2026-04-21 06:00:00
NXT7jFSZxjU1qgyY25wQU3yanxvyBfAZ,Interest,,NEXO,0.94176917,NEXO,0.94176917,$0.89,-,-,"approved / NEXO Interest Earned",2026-04-21 06:00:00
NXTM8rKzjtmLk4fzSmEVBNeTnp,Interest,,XRP,0.25681181,XRP,0.25681181,$0.31,-,-,"approved / XRP Interest Earned",2026-04-21 06:00:00
NXT766DVcnUum50WgPYP5L2,Interest,,LINK,0.38274608,LINK,0.38274608,$2.70,-,-,"approved / LINK Interest Earned",2026-04-21 06:00:00
NXTQg0xI0x7PwCyAZmx2O2iWzigMMfny6,Interest,,DOGE,3.32457393,DOGE,3.32457393,$1.03,-,-,"approved / DOGE Interest Earned",2026-04-21 06:00:00
NXT9d4WcEjQU5PzSz6CAvX9Dhp,Interest,,SOL,0.04901428,SOL,0.04901428,$5.91,-,-,"approved / SOL Interest Earned",2026-04-21 06:00:00
NXT6O7Yp4RYvBqq9CqSlfXNb,Interest,,ADA,1.80602971,ADA,1.80602971,$0.72,-,-,"approved / ADA Interest Earned",2026-04-21 06:00:00
NXT9PReEXPfzbgUK3UzLrCjRct9AhaWzY,Exchange,,BTC,-0.00487234,ETH,0.12992914,$389.79,0.00004354,BTC,"approved / Exchange BTC to ETH",2026-04-21 00:00:00
NXT1DLHfzbgYUZgvXmhABdPg567P3Iib,Interest,,BTC,0.00015929,BTC,0.00015929,$13.50,-,-,"approved / BTC Interest Earned",2026-04-20 06:00:00
NXTObbHNRlViQImCxNRd9tvQC,Interest,,ETH,0.00168065,ETH,0.00168065,$4.43,-,-,"approved / ETH Interest Earned",2026-04-20 06:00:00
NXTB03iY7MXRgb8BtmOkVKXCmyAHD,Interest,,NEXO,1.46186925,NEXO,1.46186925,$2.07,-,-,"approved / NEXO Interest Earned",2026-04-20 06:00:00
NXTJ6ZS7iRHvcazf1WGpQgXU,Interest,,XRP,0.29799368,XRP,0.29799368,$0.39,-,-,"approved / XRP Interest Earned",2026-04-20 06:00:00
NXTqhUzsZUHRIrDcPALCfDKkIfZn7wl,Interest,,LINK,0.10849986,LINK,0.10849986,$1.36,-,-,"approved / LINK Interest Earned",2026-04-20 06:00:00
NXTNzCFmh8kVdvjNyuG8qdHwwMwKDppL,Interest,,DOGE,1.83989871,DOGE,1.83989871,$0.26,-,-,"approved / DOGE Interest Earned",2026-04-20 06:00:00
NXTU9Ns18I3iQKrw6fUnZX3Jr3s,Interest,,SOL,0.01793829,SOL,0.01793829,$0.51,-,-,"approved / SOL Interest Earned",2026-04-20 06:00:00
NXToMJP39sB73L4Tar1ZvJXsBOxr2mI,Interest,,ADA,0.61277925,ADA,0.61277925,$0.23,-,-,"approved / ADA Interest Earned",2026-04-20 06:00:00
NXTyS1R3KLSJT66MYE4J96RG2g,Interest,,BTC,0.00046254,BTC,0.00046254,$38.65,-,-,"approved / BTC Interest Earned",2026-04-19 06:00:00
NXTrFlLWj7xWD25z2T0iNTbsx,Interest,,ETH,0.00390713,ETH,0.00390713,$10.82,-,-,"approved / ETH Interest Earned",2026-04-19 06:00:00
NXTr20ZU3Jqrah9TnXnC8810rPOdh4C4O,Interest,,NEXO,1.49951783,NEXO,1.49951783,$2.11,-,-,"approved / NEXO Interest Earned",2026-04-19 06:00:00
NXTZWXyVtnQuMt6kjEf1XQNcxkl,Interest,,XRP,0.32339415,XRP,0.32339415,$0.49,-,-,"approved / XRP Interest Earned",2026-04-19 06:00:00
NXTk5Qo01C2bytMz9jYI0ucMlW,Interest,,LINK,0.17108367,LINK,0.17108367,$3.15,-,-,"approved / LINK Interest Earned",2026-04-19 06:00:00
NXTih2qWKnM0axOErJzaUx8xg3FlrnS,Interest,,DOGE,4.39829582,DOGE,4.39829582,$0.28,-,-,"approved / DOGE Interest Earned",2026-04-19 06:00:00
NXTdbpmTSUhJNiSt3Fh8Etkgq6My,Interest,,SOL,0.00908823,SOL,0.00908823,$1.78,-,-,"approved / SOL Interest Earned",2026-04-19 06:00:00
NXTL0vQ7aLFsPl15HX51N0SM,Interest,,ADA,0.27688657,ADA,0.27688657,$0.25,-,-,"approved / ADA Interest Earned",2026-04-19 06:00:00
NXTKsnbTHYrOSyVHEuUBGiO,Interest,,BTC,0.00039300,BTC,0.00039300,$37.05,-,-,"approved / BTC Interest Earned",2026-04-18 06:00:00
NXTacFO67OcA7RVCrB6nsaRCtubRPmm8W,Interest,,ETH,0.00408150,ETH,0.00408150,$13.21,-,-,"approved / ETH Interest Earned",2026-04-18 06:00:00
NXT8DiQRMAnFFopVyhQhU07j,Interest,,NEXO,1.74206287,NEXO,1.74206287,$2.61,-,-,"approved / NEXO Interest Earned",2026-04-18 06:00:00
NXTcRX0MuDQrib0iUfGyFDyU,Interest,,XRP,0.14340874,XRP,0.14340874,$0.11,-,-,"approved / XRP Interest Earned",2026-04-18 06:00:00
NXTfJYBpIeF1CO7X2WUKGTIiznnKAxT,Interest,,LINK,0.07079175,LINK,0.07079175,$1.47,-,-,"approved / LINK Interest Earned",2026-04-18 06:00:00
NXTyHm9DoCugZ8BB6UKm2OLbepAFQSu,Interest,,DOGE,2.89398030,DOGE,2.89398030,$0.96,-,-,"approved / DOGE Interest Earned",2026-04-18 06:00:00
NXTZBKKCRbQpR4H4fympI28yh,Interest,,SOL,0.01424733,SOL,0.01424733,$3.01,-,-,"approved / SOL Interest Earned",2026-04-18 06:00:00
NXT6SFcajX8WLERGCSeJS48QJZJl,Interest,,ADA,1.06090717,ADA,1.06090717,$0.72,-,-,"approved / ADA Interest Earned",2026-04-18 06:00:00
NXTHX7PFuYWDCSAgkzHoeMK7X,Exchange To Withdraw,,EURX,152.86000000,EUR,152.86000000,$167.86,-,-,"approved / EURX to EUR",2026-04-18 00:00:00
NXTqCXp5mDwpzN7QuNNf4q7,Withdraw Exchanged,,EUR,-152.86000000,EUR,152.86000000,$167.86,-,-,"approved / EUR withdrawal",2026-04-18 00:00:00
NXTBUQNsgI1wbhVLqaEqse865F2p,Interest,,BTC,0.00023934,BTC,0.00023934,$22.48,-,-,"approved / BTC Interest Earned",2026-04-17 06:00:00
NXTZu7MphF95q3UTj2GAgnlOa,Interest,,ETH,0.00193703,ETH,0.00193703,$4.21,-,-,"approved / ETH Interest Earned",2026-04-17 06:00:00
NXT3ghOpim9ZDQdl66TwNTjYeGbJnTFKn,Interest,,NEXO,0.91237359,NEXO,0.91237359,$1.25,-,-,"approved / NEXO Interest Earned",2026-04-17 06:00:00
NXTZlXLNL6YYbbV4jIOPFhhoV5N9GlH2w,Interest,,XRP,0.14852476,XRP,0.14852476,$0.07,-,-,"approved / XRP Interest Earned",2026-04-17 06:00:00
NXTGVE6KFCIJlrqjmvJSNxFbSWlVbjc,Interest,,LINK,0.37302383,LINK,0.37302383,$2.30,-,-,"approved / LINK Interest Earned",2026-04-17 06:00:00
NXTX55NIIfCHI0myOLg3yVxPS,Interest,,DOGE,2.68057014,DOGE,2.68057014,$0.55,-,-,"approved / DOGE Interest Earned",2026-04-17 06:00:00
NXTZHpvroCY0OkznvBFe5wZKzf,Interest,,SOL,0.00622735,SOL,0.00622735,$0.21,-,-,"approved / SOL Interest Earned",2026-04-17 06:00:00
NXTyGqKGL5vhDxf16knN34zxvuvlV,Interest,,ADA,1.43708419,ADA,1.43708419,$0.78,-,-,"approved / ADA Interest Earned",2026-04-17 06:00:00
NXTOSO9GuFLWojMPYoT5sfL9sQWz1Urzq,Interest,,BTC,0.00015239,BTC,0.00015239,$13.54,-,-,"approved / BTC Interest Earned",2026-04-16 06:00:00
NXTs3znAOSxU0EdnBa82qhi4A2yxPFRHu,Interest,,ETH,0.00435417,ETH,0.00435417,$11.07,-,-,"approved / ETH Interest Earned",2026-04-16 06:00:00
NXTSPgEFFaYr6Do7IQ2jxLW45,Interest,,NEXO,1.22763457,NEXO,1.22763457,$0.99,-,-,"approved / NEXO Interest Earned",2026-04-16 06:00:00
NXTRW8fucGWuqesye3WK7ieL0ifhzdK,Interest,,XRP,0.15156314,XRP,0.15156314,$0.26,-,-,"approved / XRP Interest Earned",2026-04-16 06:00:00
NXTibeBH26CpiufKzp2o0s8oxix5JP,Interest,,LINK,0.27731390,LINK,0.27731390,$6.19,-,-,"approved / LINK Interest Earned",2026-04-16 06:00:00
